# Wordlist

# DATA
ID	DOCULECT	DOCULECT_IN_SOURCE	GLOTTOCODE	CONCEPTICON_ID	CONCEPT	VALUE	FORM	SOURCE	BVD_ID	COGID	BORROWING	VARIANTS	TOKENS
5725	Hawaiian	Hawaiian	hawa1245	1392	louse	'uku	'uku	71458	38251	46			ʔ u k u
#
5783	Hawaiian	Hawaiian	hawa1245	2106	man/male	kāne	kāne	71458	18973	47			k aː n e
4535	Ra’ivavae	Ra'ivavae	aust1304	2106	man/male	tāne	tāne	Tamaititahio-1213-2015	291203	47			t aː n e
4780	Tuamotuan	Tuamotu	tuam1242	2106	man/male	taane	taane	POLLEX	91016	47			t aː n e
4781	Tuamotuan	Tuamotu	tuam1242	2106	man/male	haakoi	haakoi	POLLEX	91015	451			h aː k o i
890	Maori	Maori	maor1246	2106	man/male	taane	taane	Biggs-85-2005	19006	47			t aː n e
1338	Tahitian	Tahitian (Modern)	tahi1242	2106	man/male	taane	taane	Clark-173-2005	19094	47			t aː n e
1784	Rapanui	Rapanui (Easter Island)	rapa1244	2106	man/male	tane	tane	POLLEX	19185	47			t a n e
2045	Mangareva	Mangareva	mang1401	2106	man/male	tangata	tangata	POLLEX	321479	246			t a ŋ a t a
2046	Mangareva	Mangareva	mang1401	2106	man/male	tamaroa	tamaroa	POLLEX	19160	1465			t a m a r o a
5288	Rurutuan	Rurutuan	aust1304	2106	man/male	taane	taane	Meyer-128-2005	19049	47			t aː n e
3234	Sikaiana	Sikaiana	sika1261	2106	man/male	tanata	tanata	POLLEX	159858	246			t a n a t a
3235	Sikaiana	Sikaiana	sika1261	2106	man/male	taane	taane	POLLEX	19164	47			t aː n e
3516	North_Marquesan	Marquesan	nort2845	2106	man/male	toa	toa	POLLEX	135709	1465			t o a
3517	North_Marquesan	Marquesan	nort2845	2106	man/male	heko	heko	POLLEX	135708	451			h e k o
3518	North_Marquesan	Marquesan	nort2845	2106	man/male	tane	tane	POLLEX	91002	47			t a n e
3519	North_Marquesan	Marquesan	nort2845	2106	man/male	tama 'oa	tama 'oa	POLLEX	91001	125			t a m a ʔ o a
#
5730	Hawaiian	Hawaiian	hawa1245	2615	meat/flesh	'i'o	'i'o	71458	36466	126			ʔ i ʔ o
4489	Ra’ivavae	Ra'ivavae	aust1304	2615	meat/flesh	ʔiʔo	ʔiʔo	Tamaititahio-1213-2015	291249	126			ʔ i ʔ o
4711	Tuamotuan	Tuamotu	tuam1242	2615	meat/flesh	kiko	kiko	POLLEX	36660	126			k i k o
840	Maori	Maori	maor1246	2615	meat/flesh	kiko	kiko	Biggs-85-2005	36499	126			k i k o
5223	Rurutuan	Rurutuan	aust1304	2615	meat/flesh	ʔiʔo	ʔiʔo	Meyer-128-2005	104721	126			ʔ i ʔ o
5224	Rurutuan	Rurutuan	aust1304	2615	meat/flesh	ʔiinaʔi	ʔiinaʔi	Meyer-128-2005	104720	457			ʔ iː n a ʔ i
1285	Tahitian	Tahitian (Modern)	tahi1242	2615	meat/flesh	'i'o	'i'o	Clark-173-2005	36587	126			ʔ i ʔ o
1720	Rapanui	Rapanui (Easter Island)	rapa1244	2615	meat/flesh	kiko	kiko	POLLEX	88893	126			k i k o
1980	Mangareva	Mangareva	mang1401	2615	meat/flesh	kiko	kiko	POLLEX	321525	126		kiko	k i k o
3182	Sikaiana	Sikaiana	sika1261	2615	meat/flesh	io	io	POLLEX	145973	126			i o
3438	North_Marquesan	Marquesan	nort2845	2615	meat/flesh	kiko	kiko	POLLEX	104718	126			k i k o
#
4469	Ra’ivavae	Ra'ivavae	aust1304	1313	moon	ʔāvaʔe	ʔāvaʔe	Tamaititahio-1213-2015	291269	1094			ʔ aː v a ʔ e
4679	Tuamotuan	Tuamotu	tuam1242	1313	moon	hina	hina	POLLEX	45942	761			h i n a
811	Maori	Maori	maor1246	1313	moon	marama	marama	Biggs-85-2005	45781	1218			m a r a m a
5194	Rurutuan	Rurutuan	aust1304	1313	moon	ʔaavaʔe	ʔaavaʔe	Meyer-128-2005	45824	1094			ʔ aː v a ʔ e
1256	Tahitian	Tahitian (Modern)	tahi1242	1313	moon	'aava'e	'aava'e	Clark-173-2005	45869	1094			ʔ aː v a ʔ e
5702	Hawaiian	Hawaiian	hawa1245	1313	moon	mahina	mahina	71458	45748	761			m a h i n a
1693	Rapanui	Rapanui (Easter Island)	rapa1244	1313	moon	mahina	mahina	POLLEX	45960	761			m a h i n a
1947	Mangareva	Mangareva	mang1401	1313	moon	ma'ina	ma'ina	POLLEX	321547	761			m a ʔ i n a
1948	Mangareva	Mangareva	mang1401	1313	moon	maahìna	maahìna	POLLEX	45935	761			m aː ʔ i n a
3155	Sikaiana	Sikaiana	sika1261	1313	moon	malama	malama	POLLEX	145919	1218			m a l a m a
3404	North_Marquesan	Marquesan	nort2845	1313	moon	me'ama	me'ama	POLLEX	135727	761		mahina	m e ʔ a m a
#
4485	Ra’ivavae	Ra'ivavae	aust1304	1509	mosquito	naonao	naonao	Tamaititahio-1213-2015	291253	48			n a o n a o
4705	Tuamotuan	Tuamotu	tuam1242	1509	mosquito	namu	namu	POLLEX	38802	48			n a m u
834	Maori	Maori	maor1246	1509	mosquito	waeroa	waeroa	Biggs-85-2005	38641	1010			w a e r o a
5216	Rurutuan	Rurutuan	aust1304	1509	mosquito	ramu	ramu	Meyer-128-2005	38684	48			r a m u
1277	Tahitian	Tahitian (Modern)	tahi1242	1509	mosquito	naonao	naonao	Clark-173-2005	38729	48			n a o n a o
1715	Rapanui	Rapanui (Easter Island)	rapa1244	1509	mosquito	na'ona'o	na'ona'o	POLLEX	88895	48			n a ʔ o n a ʔ o
1972	Mangareva	Mangareva	mang1401	1509	mosquito	kōmanu	kōmanu	POLLEX	321530	489			k oː m a n u
3177	Sikaiana	Sikaiana	sika1261	1509	mosquito	namu	namu	POLLEX	38799	48			n a m u
3429	North_Marquesan	Marquesan	nort2845	1509	mosquito	nono purutia	nono purutia	POLLEX	135724	48		nono kia // nono	n o n o p u r u t i a
5724	Hawaiian	Hawaiian	hawa1245	1509	mosquito	makika	makika	71458	38608	1046			m a k i k a
#
4530	Ra’ivavae	Ra'ivavae	aust1304	1216	mother	metua vahine	metua vahine	Tamaititahio-1213-2015	291208	809			m e t u a v a h i n e
4773	Tuamotuan	Tuamotu	tuam1242	1216	mother	metua vahine	metua vahine	POLLEX	135503	809			m e t u a v a h i n e
885	Maori	Maori	maor1246	1216	mother	whaea	faea	Biggs-85-2005	20791	1095			f a e a
1332	Tahitian	Tahitian (Modern)	tahi1242	1216	mother	metua vahine	metua vahine	Clark-173-2005	91264	809			m e t u a v a h i n e
1333	Tahitian	Tahitian (Modern)	tahi1242	1216	mother	maamaa	maamaa	Clark-173-2005	91263	957			m aː m aː
5778	Hawaiian	Hawaiian	hawa1245	1216	mother	makuahine	makuahine	71458	20758	809			m a k u a h i n e
1777	Rapanui	Rapanui (Easter Island)	rapa1244	1216	mother	matu'a	matu'a	POLLEX	88888	809			m a t u ʔ a
2037	Mangareva	Mangareva	mang1401	1216	mother	tinana	tinana	POLLEX	321484	49		tinana	t i n a n a
5281	Rurutuan	Rurutuan	aust1304	1216	mother	metua vaʔine	metua vaʔine	Meyer-128-2005	91259	809			m e t u a v a ʔ i n e
5282	Rurutuan	Rurutuan	aust1304	1216	mother	maamaa	maamaa	Meyer-128-2005	91258	957			m aː m aː
3230	Sikaiana	Sikaiana	sika1261	1216	mother	tinna	tinna	POLLEX	20949	49			t i n n a
3510	North_Marquesan	Marquesan	nort2845	1216	mother	kui	kui	POLLEX	20744	375			k u i
#
4559	Ra’ivavae	Ra'ivavae	aust1304	674	mouth	vaha	vaha	Tamaititahio-1213-2015	291180	50			v a h a
4808	Tuamotuan	Tuamotu	tuam1242	674	mouth	ŋutu	ŋutu	POLLEX	88725	524			ŋ u t u
4809	Tuamotuan	Tuamotu	tuam1242	674	mouth	vaha	vaha	POLLEX	88724	50			v a h a
914	Maori	Maori	maor1246	674	mouth	waha	waha	Biggs-85-2005	10438	50			w a h a
1364	Tahitian	Tahitian (Modern)	tahi1242	674	mouth	vaha	vaha	Clark-173-2005	10526	50			v a h a
1808	Rapanui	Rapanui (Easter Island)	rapa1244	674	mouth	gutu	gutu	POLLEX	133559	524		ŋutu	g u t u
1809	Rapanui	Rapanui (Easter Island)	rapa1244	674	mouth	haha	haha	POLLEX	88732	50			h a h a
2074	Mangareva	Mangareva	mang1401	674	mouth	'a'a	'a'a	POLLEX	321454	50		àaàa	ʔ a ʔ a
5810	Hawaiian	Hawaiian	hawa1245	674	mouth	waha	waha	71458	10405	50			w a h a
3259	Sikaiana	Sikaiana	sika1261	674	mouth	pukua	pukua	POLLEX	145935	941			p u k u a
3547	North_Marquesan	Marquesan	nort2845	674	mouth	nutu	nutu	POLLEX	88711	524			n u t u
3548	North_Marquesan	Marquesan	nort2845	674	mouth	fafa	fafa	POLLEX	88710	50		haha	f a f a
5318	Rurutuan	Rurutuan	aust1304	674	mouth	vaʔa	vaʔa	Meyer-128-2005	10481	50			v a ʔ a
#
4526	Ra’ivavae	Ra'ivavae	aust1304	1405	name	iʔoa	iʔoa	Tamaititahio-1213-2015	291212	1096			i ʔ o a
4769	Tuamotuan	Tuamotu	tuam1242	1405	name	iŋoa	iŋoa	POLLEX	22380	1096			i ŋ o a
881	Maori	Maori	maor1246	1405	name	ingoa	ingoa	Biggs-85-2005	22219	1096			i ŋ o a
1327	Tahitian	Tahitian (Modern)	tahi1242	1405	name	i'oa	i'oa	Clark-173-2005	22307	1096			i ʔ o a
1772	Rapanui	Rapanui (Easter Island)	rapa1244	1405	name	îgoa	îgoa	POLLEX	133560	1096		iŋoa	ʔ iː g o a
2032	Mangareva	Mangareva	mang1401	1405	name	ingoa	ingoa	POLLEX	321488	1096		igoa	i ŋ o a
5774	Hawaiian	Hawaiian	hawa1245	1405	name	inoa	inoa	71458	22186	1096			i n o a
5276	Rurutuan	Rurutuan	aust1304	1405	name	iʔoa	iʔoa	Meyer-128-2005	22262	1096			i ʔ o a
3225	Sikaiana	Sikaiana	sika1261	1405	name	male	male	POLLEX	145954	709			m a l e
3505	North_Marquesan	Marquesan	nort2845	1405	name	ikoa	ikoa	POLLEX	74700	1096		inoa	i k o a
#
4441	Ra’ivavae	Ra'ivavae	aust1304	1267	narrow	oaoa	oaoa	Tamaititahio-1213-2015	291297	247			o a o a
4636	Tuamotuan	Tuamotu	tuam1242	1267	narrow	koma/koma	koma	POLLEX	56295	127			k o m a
780	Maori	Maori	maor1246	1267	narrow	whaaiti	faːiti	Biggs-85-2005	56134	1355			f aː i t i
5161	Rurutuan	Rurutuan	aust1304	1267	narrow	oaoa	oaoa	Meyer-128-2005	89910	247			o a o a
5162	Rurutuan	Rurutuan	aust1304	1267	narrow	piri	piri	Meyer-128-2005	89909	197			p i r i
1225	Tahitian	Tahitian (Modern)	tahi1242	1267	narrow	['aa]oaoa	oaoa	Clark-173-2005	56222	247			o a o a
5669	Hawaiian	Hawaiian	hawa1245	1267	narrow	lā'iki	lā'iki	71458	56101	1355			l aː ʔ i k i
1652	Rapanui	Rapanui (Easter Island)	rapa1244	1267	narrow	vakavaka	vakavaka	POLLEX	167988	417			v a k a v a k a
1653	Rapanui	Rapanui (Easter Island)	rapa1244	1267	narrow	rikiriki	rikiriki	POLLEX	167987	1355			r i k i r i k i
1904	Mangareva	Mangareva	mang1401	1267	narrow	āiti	āiti	POLLEX	321590	1355			aː i t i
3124	Sikaiana	Sikaiana	sika1261	1267	narrow	kopiti	kopiti	POLLEX	56292	926			k o p i t i
3359	North_Marquesan	Marquesan	nort2845	1267	narrow	faiti	faiti	POLLEX	80237	1355		iti	f a i t i
#
4613	Tuamotuan	Tuamotu	tuam1242	1942	near	tata	tata	POLLEX	122504	1393		hatata // fatata	t a t a
756	Maori	Maori	maor1246	1942	near	tata	tata	Biggs-85-2005	63631	1393			t a t a
5135	Rurutuan	Rurutuan	aust1304	1942	near	ʔatata	ʔatata	Meyer-128-2005	63674	1393			ʔ a t a t a
1202	Tahitian	Tahitian (Modern)	tahi1242	1942	near	faatata	faatata	Clark-173-2005	63719	1393			f aː t a t a
5644	Hawaiian	Hawaiian	hawa1245	1942	near	kokoke	kokoke	71458	63598	1036			k o k o k e
1625	Rapanui	Rapanui (Easter Island)	rapa1244	1942	near	tupuaki	tupuaki	POLLEX	88899	876			t u p u a k i
1626	Rapanui	Rapanui (Easter Island)	rapa1244	1942	near	hahine	hahine	POLLEX	88898	412			h a h i n e
1880	Mangareva	Mangareva	mang1401	1942	near	tata	tata	POLLEX	63785	1393			t a t a
3106	Sikaiana	Sikaiana	sika1261	1942	near	taupili	taupili	POLLEX	145946	682			t a u p i l i
3328	North_Marquesan	Marquesan	nort2845	1942	near	tata	tata	POLLEX	63584	1393			t a t a
#
5323	Rurutuan	Rurutuan	aust1304	1333	neck	ʔaʔii	ʔaʔii	Meyer-128-2005	8696	539			ʔ a ʔ iː
4817	Tuamotuan	Tuamotu	tuam1242	1333	neck	ua	ua	POLLEX	88594	458			u a
4818	Tuamotuan	Tuamotu	tuam1242	1333	neck	kaakii	kaakii	POLLEX	88593	539			k aː k iː
4564	Ra’ivavae	Ra'ivavae	aust1304	1333	neck	ʔaGapoʔa	ʔaGapoʔa	Tamaititahio-1213-2015	291175	906			ʔ a ɢ a p o ʔ a
919	Maori	Maori	maor1246	1333	neck	ua	ua	Biggs-85-2005	8653	458			u a
1370	Tahitian	Tahitian (Modern)	tahi1242	1333	neck	'a'ii	'a'ii	Clark-173-2005	8741	539			ʔ a ʔ iː
1815	Rapanui	Rapanui (Easter Island)	rapa1244	1333	neck	gao	gao	POLLEX	130624	472			g a o
2079	Mangareva	Mangareva	mang1401	1333	neck	kaki	kaki	POLLEX	321422	539			k a k i
5816	Hawaiian	Hawaiian	hawa1245	1333	neck	'ā'ī	'ā'ī	71458	8620	539			ʔ aː ʔ iː
3265	Sikaiana	Sikaiana	sika1261	1333	neck	ua	ua	POLLEX	8811	458			u a
3555	North_Marquesan	Marquesan	nort2845	1333	neck	kaakii	kaakii	POLLEX	8606	539			k aː k iː
#
4521	Ra’ivavae	Ra'ivavae	aust1304	1382	needle	nira	nira	Tamaititahio-1213-2015	291217	399			n i r a
4761	Tuamotuan	Tuamotu	tuam1242	1382	needle	/hau/ato	hau	POLLEX	91569	52		au	h a u
876	Maori	Maori	maor1246	1382	needle	ngira	ngira	Biggs-85-2005	24004	399			ŋ i r a
1321	Tahitian	Tahitian (Modern)	tahi1242	1382	needle	nira	nira	Clark-173-2005	24092	399			n i r a
1766	Rapanui	Rapanui (Easter Island)	rapa1244	1382	needle	ivi	ivi	POLLEX	133561	683		ibi	i v i
1767	Rapanui	Rapanui (Easter Island)	rapa1244	1382	needle	hika	hika	POLLEX	91575	1394			h i k a
2024	Mangareva	Mangareva	mang1401	1382	needle	nira	nira	POLLEX	321493	548			n i r a
5269	Rurutuan	Rurutuan	aust1304	1382	needle	nira	nira	Meyer-128-2005	24047	399			n i r a
3220	Sikaiana	Sikaiana	sika1261	1382	needle	sika	sika	POLLEX	24162	1394			s i k a
3498	North_Marquesan	Marquesan	nort2845	1382	needle	rira	rira	POLLEX	135711	399		nina	r i r a
5769	Hawaiian	Hawaiian	hawa1245	1382	needle	kui	kui	71458	23971	1170			k u i
#
4436	Ra’ivavae	Ra'ivavae	aust1304	1231	new	āpi	āpi	Tamaititahio-1213-2015	291302	1220			aː p i
4631	Tuamotuan	Tuamotu	tuam1242	1231	new	hoou	hoou	POLLEX	58080	53			h oː u
775	Maori	Maori	maor1246	1231	new	hoou	hoou	Biggs-85-2005	57919	53			h oː u
5155	Rurutuan	Rurutuan	aust1304	1231	new	ʔaapii	ʔaapii	Meyer-128-2005	57962	1220			aː p iː
1219	Tahitian	Tahitian (Modern)	tahi1242	1231	new	'aapii	'aapii	Clark-173-2005	58007	1220			ʔ aː p iː
5664	Hawaiian	Hawaiian	hawa1245	1231	new	hou	hou	71458	57886	53			h o u
1645	Rapanui	Rapanui (Easter Island)	rapa1244	1231	new	ho'ou	ho'ou	POLLEX	58098	53			h o ʔ o u
1899	Mangareva	Mangareva	mang1401	1231	new	'ou	'ou	POLLEX	321584	53		'ou	ʔ o u
3119	Sikaiana	Sikaiana	sika1261	1231	new	hou	hou	POLLEX	58077	53			h o u
3352	North_Marquesan	Marquesan	nort2845	1231	new	hou	hou	POLLEX	57872	53			h o u
#
4432	Ra’ivavae	Ra'ivavae	aust1304	1233	night	pō	pō	Tamaititahio-1213-2015	291306	54			p oː
4625	Tuamotuan	Tuamotu	tuam1242	1233	night	poo	poo	POLLEX	123218	54			p oː
4626	Tuamotuan	Tuamotu	tuam1242	1233	night	ruki	ruki	POLLEX	123217	914			r u k i
771	Maori	Maori	maor1246	1233	night	poo	poo	Biggs-85-2005	59347	54			p oː
5148	Rurutuan	Rurutuan	aust1304	1233	night	poo	poo	Meyer-128-2005	59390	54			p oː
1214	Tahitian	Tahitian (Modern)	tahi1242	1233	night	poo	poo	Clark-173-2005	59435	54			p oː
5660	Hawaiian	Hawaiian	hawa1245	1233	night	pō	pō	71458	59314	54			p oː
1640	Rapanui	Rapanui (Easter Island)	rapa1244	1233	night	poo	poo	POLLEX	59526	54			p oː
1893	Mangareva	Mangareva	mang1401	1233	night	pō	pō	POLLEX	321580	54		poo	p oː
3115	Sikaiana	Sikaiana	sika1261	1233	night	poo	poo	POLLEX	59505	54			p oː
3344	North_Marquesan	Marquesan	nort2845	1233	night	poo	poo	POLLEX	59300	54			p oː
#
4404	Ra’ivavae	Ra'ivavae	aust1304	2279	no, not	eʔere	eʔere	Tamaititahio-1213-2015	291328	1429			e ʔ e r e
4600	Tuamotuan	Tuamotu	tuam1242	2279	no, not	kauraka	kauraka	POLLEX	69504	248			k a u r a k a
734	Maori	Maori	maor1246	2279	no, not	kaahore	kaahore	Biggs-85-2005	69343	198			k aː h o r e
5111	Rurutuan	Rurutuan	aust1304	2279	no, not	e ʔore	e ʔore	Meyer-128-2005	118902	198		ʔaore	e ʔ o r e
1180	Tahitian	Tahitian (Modern)	tahi1242	2279	no, not	'aita	'aita	Clark-173-2005	69431	228			ʔ a i t a
5623	Hawaiian	Hawaiian	hawa1245	2279	no, not	'ole	'ole	71458	69310	198			ʔ o l e
1604	Rapanui	Rapanui (Easter Island)	rapa1244	2279	no, not	ina kai	ina kai	POLLEX	133563	1352		kai	i n a k a i
1605	Rapanui	Rapanui (Easter Island)	rapa1244	2279	no, not	ta'e	ta'e	POLLEX	123603	408			t a ʔ e
1862	Mangareva	Mangareva	mang1401	2279	no, not	kore	kore	POLLEX	321440	198			k o r e
3085	Sikaiana	Sikaiana	sika1261	2279	no, not	heai	heai	POLLEX	145957	301			h e a i
3306	North_Marquesan	Marquesan	nort2845	2279	no, not	tee	tee	POLLEX	123587	301			t eː
3307	North_Marquesan	Marquesan	nort2845	2279	no, not	ie(hh)ai	ieai	POLLEX	123586	129			i e a i
#
5321	Rurutuan	Rurutuan	aust1304	1221	nose	puta eʔu	puta eʔu	Meyer-128-2005	9410	55			p u t a e ʔ u
4814	Tuamotuan	Tuamotu	tuam1242	1221	nose	ihu	ihu	POLLEX	9528	55			i h u
4562	Ra’ivavae	Ra'ivavae	aust1304	1221	nose	ihu	ihu	Tamaititahio-1213-2015	291177	55			i h u
917	Maori	Maori	maor1246	1221	nose	ihu	ihu	Biggs-85-2005	9367	55			i h u
1368	Tahitian	Tahitian (Modern)	tahi1242	1221	nose	ihu	ihu	Clark-173-2005	9455	55			i h u
1812	Rapanui	Rapanui (Easter Island)	rapa1244	1221	nose	ihu	ihu	POLLEX	9546	55			i h u
2077	Mangareva	Mangareva	mang1401	1221	nose	i'u	i'u	POLLEX	9521	55			i ʔ u
5814	Hawaiian	Hawaiian	hawa1245	1221	nose	ihu	ihu	71458	9334	55			i h u
3263	Sikaiana	Sikaiana	sika1261	1221	nose	kaiusu	kaiusu	POLLEX	159860	55		kai/usu/	k a i u s u
3552	North_Marquesan	Marquesan	nort2845	1221	nose	ihu	ihu	POLLEX	9320	55			i h u
#
4437	Ra’ivavae	Ra'ivavae	aust1304	1229	old	tahito	tahito	Tamaititahio-1213-2015	291301	130			t a h i t o
4632	Tuamotuan	Tuamotu	tuam1242	1229	old	korou	korou	POLLEX	122940	1395		korooua	k o r o u
776	Maori	Maori	maor1246	1229	old	pakeke	pakeke	Biggs-85-2005	57562	1295			p a k e k e
5156	Rurutuan	Rurutuan	aust1304	1229	old	ruuʔau	ruuʔau	Meyer-128-2005	57605	199			r uː ʔ a u
1220	Tahitian	Tahitian (Modern)	tahi1242	1229	old	ruu'au	ruu'au	Clark-173-2005	57650	199			r uː ʔ a u
5665	Hawaiian	Hawaiian	hawa1245	1229	old	kahiko	kahiko	71458	57529	130			k a h i k o
1646	Rapanui	Rapanui (Easter Island)	rapa1244	1229	old	tuai	tuai	POLLEX	122944	927		tuuai	t u a i
1647	Rapanui	Rapanui (Easter Island)	rapa1244	1229	old	korohua	korohua	POLLEX	122942	1395		koroua	k o r o h u a
1900	Mangareva	Mangareva	mang1401	1229	old	te'ito	te'ito	POLLEX	321585	130		taito	t e ʔ i t o
3120	Sikaiana	Sikaiana	sika1261	1229	old	matua	matua	POLLEX	145964	56			m a t u a
3121	Sikaiana	Sikaiana	sika1261	1229	old	mua	mua	POLLEX	145963	836			m u a
3353	North_Marquesan	Marquesan	nort2845	1229	old	kakiu	kakiu	POLLEX	135739	177			k a k i u
3354	North_Marquesan	Marquesan	nort2845	1229	old	tehito	tehito	POLLEX	122936	130			t e h i t o
3355	North_Marquesan	Marquesan	nort2845	1229	old	koua	koua	POLLEX	122935	1395		ko'oua	k o u a
#
740	Maori	Maori	maor1246	197	other	atu	atu	Biggs-85-2005	67558	477			a t u
5117	Rurutuan	Rurutuan	aust1304	197	other	vetaʔi	vetaʔi	Meyer-128-2005	67601	1221			v e t a ʔ i
1185	Tahitian	Tahitian (Modern)	tahi1242	197	other	vetahi['ee]	vetahi	Clark-173-2005	67646	1221			v e t a h i
5628	Hawaiian	Hawaiian	hawa1245	197	other	kekāhi	kekāhi	71458	67525	1221			k e k aː h i
1613	Rapanui	Rapanui (Easter Island)	rapa1244	197	other	tahi	tahi	POLLEX	133565	1221			t a h i
3312	North_Marquesan	Marquesan	nort2845	197	other	ke	ke	POLLEX	67511	1373			k e
#
4439	Ra’ivavae	Ra'ivavae	aust1304	2103	painful, sick	maʔi	maʔi	Tamaititahio-1213-2015	291299	57			m a ʔ i
4633	Tuamotuan	Tuamotu	tuam1242	2103	painful, sick	maauiui	maauiui	POLLEX	123029	57			m aː u i u i
4634	Tuamotuan	Tuamotu	tuam1242	2103	painful, sick	mamae	mamae	POLLEX	123028	131			m a m a e
778	Maori	Maori	maor1246	2103	painful, sick	maauiui	maauiui	Biggs-85-2005	56848	57			m aː u i u i
5158	Rurutuan	Rurutuan	aust1304	2103	painful, sick	maʔi	maʔi	Meyer-128-2005	118870	57			m a ʔ i
5159	Rurutuan	Rurutuan	aust1304	2103	painful, sick	paʔo	paʔo	Meyer-128-2005	118869	982			p a ʔ o
1222	Tahitian	Tahitian (Modern)	tahi1242	2103	painful, sick	ma'i	ma'i	Clark-173-2005	123022	57			m a ʔ i
1223	Tahitian	Tahitian (Modern)	tahi1242	2103	painful, sick	mamae	mamae	Clark-173-2005	123021	131			m a m a e
5667	Hawaiian	Hawaiian	hawa1245	2103	painful, sick	ma'i	ma'i	71458	56815	57			m a ʔ i
1649	Rapanui	Rapanui (Easter Island)	rapa1244	2103	painful, sick	mamae	mamae	POLLEX	133566	131		mumae	m a m a e
1650	Rapanui	Rapanui (Easter Island)	rapa1244	2103	painful, sick	mauìuì	mauìuì	POLLEX	123035	57			m a u ʔ i u ʔ i
1902	Mangareva	Mangareva	mang1401	2103	painful, sick	mamae	mamae	POLLEX	321587	131		mamae	m a m a e
3122	Sikaiana	Sikaiana	sika1261	2103	painful, sick	mamae	mamae	POLLEX	57006	131			m a m a e
3357	North_Marquesan	Marquesan	nort2845	2103	painful, sick	memae	memae	POLLEX	123010	131		mamae	m e m a e
#
5784	Hawaiian	Hawaiian	hawa1245	683	person/human being	kanaka	kanaka	71458	18616	58			k a n a k a
4536	Ra’ivavae	Ra'ivavae	aust1304	683	person/human being	taʔata	taʔata	Tamaititahio-1213-2015	291202	58			t a ʔ a t a
4782	Tuamotuan	Tuamotu	tuam1242	683	person/human being	taŋata	taŋata	POLLEX	18810	58			t a ŋ a t a
891	Maori	Maori	maor1246	683	person/human being	tangata	tangata	Biggs-85-2005	18649	58			t a ŋ a t a
1339	Tahitian	Tahitian (Modern)	tahi1242	683	person/human being	ta'ata	ta'ata	Clark-173-2005	18737	58			t a ʔ a t a
1785	Rapanui	Rapanui (Easter Island)	rapa1244	683	person/human being	tagata	tagata	POLLEX	133567	58		taŋata	t a g a t a
2047	Mangareva	Mangareva	mang1401	683	person/human being	tangata	tangata	POLLEX	321478	58		tagata	t a ŋ a t a
5289	Rurutuan	Rurutuan	aust1304	683	person/human being	taʔata	taʔata	Meyer-128-2005	18692	58			t a ʔ a t a
3236	Sikaiana	Sikaiana	sika1261	683	person/human being	tama	tama	POLLEX	165242	504			t a m a
3237	Sikaiana	Sikaiana	sika1261	683	person/human being	tanata	tanata	POLLEX	18807	58			t a n a t a
3520	North_Marquesan	Marquesan	nort2845	683	person/human being	kenana	kenana	POLLEX	90989	58		'enana	k e n a n a
3521	North_Marquesan	Marquesan	nort2845	683	person/human being	'enata	'enata	POLLEX	90987	58			ʔ e n a t a
#
4466	Ra’ivavae	Ra'ivavae	aust1304	658	rain	ua	ua	Tamaititahio-1213-2015	291272	885			u a
4673	Tuamotuan	Tuamotu	tuam1242	658	rain	ua	ua	POLLEX	47370	59			u a
807	Maori	Maori	maor1246	658	rain	ua	ua	Biggs-85-2005	47209	59			u a
5190	Rurutuan	Rurutuan	aust1304	658	rain	ua	ua	Meyer-128-2005	47252	59			u a
1252	Tahitian	Tahitian (Modern)	tahi1242	658	rain	ua	ua	Clark-173-2005	47297	59			u a
5698	Hawaiian	Hawaiian	hawa1245	658	rain	ua	ua	71458	47176	59			u a
1687	Rapanui	Rapanui (Easter Island)	rapa1244	658	rain	ûa	ûa	POLLEX	133568	59		ua // 'uua	ʔ uː a
1943	Mangareva	Mangareva	mang1401	658	rain	ua	ua	POLLEX	321550	59		ua	u a
3151	Sikaiana	Sikaiana	sika1261	658	rain	ua	ua	POLLEX	47367	59			u a
3400	North_Marquesan	Marquesan	nort2845	658	rain	ua	ua	POLLEX	47162	59			u a
#
5731	Hawaiian	Hawaiian	hawa1245	1490	rat	'iole	'iole	71458	36109	250			ʔ i o l e
4490	Ra’ivavae	Ra'ivavae	aust1304	1490	rat	ʔioGe	ʔioGe	Tamaititahio-1213-2015	291248	250			ʔ i o ɢ e
4712	Tuamotuan	Tuamotu	tuam1242	1490	rat	kiore	kiore	POLLEX	36303	250			k i o r e
841	Maori	Maori	maor1246	1490	rat	kiore	kiore	Biggs-85-2005	36142	250			k i o r e
5225	Rurutuan	Rurutuan	aust1304	1490	rat	ʔiore	ʔiore	Meyer-128-2005	36185	250			ʔ i o r e
1286	Tahitian	Tahitian (Modern)	tahi1242	1490	rat	'iore	'iore	Clark-173-2005	36230	250			ʔ i o r e
1721	Rapanui	Rapanui (Easter Island)	rapa1244	1490	rat	kio'e	kio'e	POLLEX	104698	250		kiora // kiore	k i o ʔ e
1981	Mangareva	Mangareva	mang1401	1490	rat	kiore	kiore	POLLEX	321524	250		kiore	k i o r e
3183	Sikaiana	Sikaiana	sika1261	1490	rat	kiole	kiole	POLLEX	145972	250			k i o l e
3439	North_Marquesan	Marquesan	nort2845	1490	rat	kumakuma	kumakuma	POLLEX	104693	303			k u m a k u m a
