ID	DOCULECT	DOCULECT_NAME_IN_SOURCE	CONCEPT	GLOTTOCODE	VALUE	CONCEPTICON_ID	LANGID	GLOSSID	ISO	SOURCE	COMMENT	COGNACY	LOAN	LEXIBANK_ID	FORM	SEGMENTS	BVD_ID	VARIANTS	COG	COGID	CVCV
5641	Hawaiian_52	Hawaiian	I	hawa1245	['o] au	1209	52	182	haw	71458		1,21	False	abvd-abvd-52-210	au	a u	64669		1---I	4	vv
5878	Rarotongan_58	Rarotongan	I	raro1241	-ku	1209	58	182	rar	POLLEX	First person singular pronoun (Focus)  First person singular (Possessive)	x	False	abvd-abvd-58-317	-ku	k u	81779		x---I	1460	cv
5879	Rarotongan_58	Rarotongan	I	raro1241	au	1209	58	182	rar	POLLEX	First person singular pronoun (Focus)  First person singular (Possessive)	1,21	False	abvd-abvd-58-316	au	a u	81778		1---I	4	vv
6169	Penrhyn_235	Penrhyn	I	penr1237	au	1209	235	182	pnh	POLLEX	I, me	1,21	False	abvd-abvd-235-191	au	a u	64852		1---I	4	vv
6389	Nukuria_1212	Nukeria	I	nuku1259	nau	1209	1212	182	nur	Davletshin-1212-2015		1, 22	False	abvd-abvd-1212-248	nau	n a u	290958		1---I	4	cvv
6652	Samoan_118	Samoan	I	samo1305	aʔu	1209	118	182	smo	Blust-118-2005		1,21	False	abvd-abvd-118-270	aʔu	a ʔ u	64735		1---I	4	vcv
6941	RennellBellona_206	Rennellese	I	renn1242	-ku	1209	206	182	mnv	POLLEX	First person singular (Possessive)	x	False	abvd-abvd-206-241	-ku	k u	123674		x---I	1460	cv
6942	RennellBellona_206	Rennellese	I	renn1242	kau	1209	206	182	mnv	POLLEX	Portmanteau pronoun, first person singular I (Ebt) [<]	1,21	True	abvd-abvd-206-240	kau	k + a u	123673	au	1---I	4	cvv
7204	Tuvalu_753	Nanumea	I	tuva1244	aku	1209	753	182	tvl	29903		1,21	False	abvd-abvd-753-250	aku	a k u	192372	au	1---I	4	vcv
7461	Anuta_253	Anuta	I	anut1237	kau	1209	253	182	aud	POLLEX	First person singular pronoun used as subject in active	1,21	False	abvd-abvd-253-208	kau	k + a u	123686	au	1---I	4	cvv
7	VaeakauTaumako_375	Vaeakau-Taumako	Nine	pile1238	iva	1483	375	205	piv	Hovdhaugen-375-2009		5,66	False	abvd-abvd-375-256	iva	i v a	89601		5---Nine	945	vcv
250	Wallisian_258	Uvea, East	Nine	wall1257	hiva	1483	258	205	wls	POLLEX	Nine[>].(Source: Pollex)	5	True	abvd-abvd-258-290	hiva	h i v a	83560		5---Nine	945	cvcv
724	Maori_85	Maori	Nine	maor1246	iwa	1483	85	205	mri	Biggs-85-2005	Nine.(Source: Pollex)	5,66	False	abvd-abvd-85-223	iwa	i w a	83539		5---Nine	945	vcv
948	Kapingamarangi_217	Kapingamarangi	Nine	kapi1249	hiwa	1483	217	205	kpg	POLLEX	Nine (Lbr)[>].(Source: Pollex)	5	False	abvd-abvd-217-273	hiwa	h i w a	83549		5---Nine	945	cvcv
1168	Tahitian_173	Tahitian (Modern)	Nine	tahi1242	iva	1483	173	205	tah	Clark-173-2005	Nine.(Source: Pollex)	5,66	False	abvd-abvd-173-240	iva	i v a	83546		5---Nine	945	vcv
1400	Emae_1030	Emae (Makatea)	Nine	emae1237	siβa	1483	1030	205	mmw	52375		5	False	abvd-abvd-1030-191	siβa	s i β a	266092		5---Nine	945	cvcv
1594	Rapanui_264	Rapanui (Easter Island)	Nine	rapa1244	iva	1483	264	205	rap	POLLEX		5,66	False	abvd-abvd-264-319	iva	i v a	133562	iba	5---Nine	945	vcv
1852	Mangareva_239	Mangareva	Nine	mang1401	iva	1483	239	205	mrv	POLLEX		5,66	False	abvd-abvd-239-363	iva	i v a	321428		5---Nine	945	vcv
2113	Luangiua_238	Luangiua	Nine	onto1237	sivo	1483	238	205	ojv	POLLEX	Nine.(Source: Pollex)	5	False	abvd-abvd-238-226	sivo	s i v o	83552		5---Nine	945	cvcv
2335	TongaTongaIslands_136	Tongan	Nine	tong1325	hiva	1483	136	205	ton	117207	Nine.(Source: Pollex)	5	False	abvd-abvd-136-220	hiva	h i v a	83542		5---Nine	945	cvcv
2822	Tikopia_155	Tikopia	Nine	tiko1237	siva	1483	155	205	tkp	POLLEX	Nine.(Source: Pollex)	5	False	abvd-abvd-155-270	siva	s i v a	83544		5---Nine	945	cvcv
3075	Sikaiana_243	Sikaiana	Nine	sika1261	sivo	1483	243	205	sky	POLLEX	Nine (Sps).(Source: Pollex)	5	False	abvd-abvd-243-236	sivo	s i v o	83554		5---Nine	945	cvcv
3296	NorthMarquesan_38	Marquesan	Nine	nort2845	iva	1483	38	205	mrq	POLLEX	Nine.(Source: Pollex)	5,66	False	abvd-abvd-38-377	iva	i v a	83535		5---Nine	945	vcv
3590	EastFutuna_210	Futuna, East	Nine	east2447	iva	1483	210	205	fud	POLLEX	Nine.(Source: Pollex)	5,66	False	abvd-abvd-210-337	iva	i v a	83548		5---Nine	945	vcv
3896	Pukapuka_152	Pukapuka	Nine	puka1242	iva	1483	152	205	pkp	Salisbury-152-2005	Nine (Bge).(Source: Pollex)	5,66	False	abvd-abvd-152-375	iva	i v a	83543		5---Nine	945	vcv
4200	Mele-Fila_1163	Fila	Nine	mele1250	siwa	1483	1163	205	mxe	52375		5	False	abvd-abvd-1163-188	siwa	s i w a	266101		5---Nine	945	cvcv
4394	Austral_1213	Ra'ivavae	Nine	aust1304	iva	1483	1213	205	aut	Tamaititahio-1213-2015		5,66	False	abvd-abvd-1213-194	iva	i v a	291338		5---Nine	945	vcv
4591	Tuamotuan_246	Tuamotu	Nine	tuam1242	iva	1483	246	205	pmt	POLLEX	Nine.(Source: Pollex)	5,66	False	abvd-abvd-246-286	iva	i v a	83557		5---Nine	945	vcv
4854	Niuean_247	Niue	Nine	niue1239	hiva	1483	247	205	niu	POLLEX	Nine.(Source: Pollex)	5	False	abvd-abvd-247-277	hiva	h i v a	83558		5---Nine	945	cvcv
5100	Austral_128	Rurutuan	Nine	aust1304	iva	1483	128	205	aut	Meyer-128-2005		5,66	False	abvd-abvd-128-277	iva	i v a	165161		5---Nine	945	vcv
5358	FutunaAniwa_156	Futuna-Aniwa	Nine	futu1245	iva	1483	156	205	fut	POLLEX	Nine (Dty).(Source: Pollex)	5,66	False	abvd-abvd-156-314	iva	i v a	83561		5---Nine	945	vcv
5613	Hawaiian_52	Hawaiian	Nine	hawa1245	iwa	1483	52	205	haw	71458	Nine.(Source: Pollex)	5,66	False	abvd-abvd-52-240	iwa	i w a	83536		5---Nine	945	vcv
5849	Rarotongan_58	Rarotongan	Nine	raro1241	iva	1483	58	205	rar	POLLEX	Nine.(Source: Pollex)	5,66	False	abvd-abvd-58-349	iva	i v a	83537		5---Nine	945	vcv
6151	Penrhyn_235	Penrhyn	Nine	penr1237	iva	1483	235	205	pnh	POLLEX	Nine.(Source: Pollex)	5,66	False	abvd-abvd-235-211	iva	i v a	83551		5---Nine	945	vcv
6361	Nukuria_1212	Nukeria	Nine	nuku1259	siva	1483	1212	205	nur	Davletshin-1212-2015		5	False	abvd-abvd-1212-283	siva	s i v a	290910	sivo	5---Nine	945	cvcv
6622	Samoan_118	Samoan	Nine	samo1305	iva	1483	118	205	smo	Blust-118-2005	Nine.(Source: Pollex)	5,66	False	abvd-abvd-118-301	iva	i v a	83541		5---Nine	945	vcv
6913	RennellBellona_206	Rennellese	Nine	renn1242	iba	1483	206	205	mnv	POLLEX	Nine (Ebt).(Source: Pollex)	5,66	False	abvd-abvd-206-271	iba	i b a	83547		5---Nine	945	vcv
7178	Tuvalu_753	Nanumea	Nine	tuva1244	iva	1483	753	205	tvl	29903		5,66	False	abvd-abvd-753-279	iva	i v a	192223		5---Nine	945	vcv
7434	Anuta_253	Anuta	Nine	anut1237	iva	1483	253	205	aud	POLLEX	Nine (Yen).(Source: Pollex). Green 71 notes this is a loan from Tikopia	5,66	True	abvd-abvd-253-239	iva	i v a	83559		5---Nine	945	vcv
15	VaeakauTaumako_375	Vaeakau-Taumako	One	pile1238	kotahi	1493	375	197	piv	Hovdhaugen-375-2009		14,48	False	abvd-abvd-375-248	kotahi	k o + t a h i	123409	tai // tahi	14---One	335	cvcvcv
258	Wallisian_258	Uvea, East	One	wall1257	tahi	1493	258	197	wls	POLLEX	One	14,48	False	abvd-abvd-258-282	tahi	t a h i	70230		14---One	335	cvcv
515	Polynesian_658	Proto-Polynesian	One	poly1242	*taha	1493	658	197		PawleyOC		41	False	abvd-abvd-658-218	*taha	t a h a	169871		41---One	832	cvcv
732	Maori_85	Maori	One	maor1246	tahi	1493	85	197	mri	Biggs-85-2005		14,48	False	abvd-abvd-85-215	tahi	t a h i	70057		14---One	335	cvcv
955	Kapingamarangi_217	Kapingamarangi	One	kapi1249	dahi	1493	217	197	kpg	POLLEX	One (Lbr)	14,48	False	abvd-abvd-217-262	dahi	d a h i	123402	tahi	14---One	335	cvcv
1177	Tahitian_173	Tahitian (Modern)	One	tahi1242	ho'e	1493	173	197	tah	Clark-173-2005	Tahitian innovation	15	False	abvd-abvd-173-230	ho'e	h o ʔ e	291471	hoo'ee	15---One	373	cvcv
1178	Tahitian_173	Tahitian (Modern)	One	tahi1242	tahi	1493	173	197	tah	Clark-173-2005		14,48	False	abvd-abvd-173-229	tahi	t a h i	82829		14---One	335	cvcv
1408	Emae_1030	Emae (Makatea)	One	emae1237	tasi	1493	1030	197	mmw	52375		14,48	False	abvd-abvd-1030-183	tasi	t a s i	264686		14---One	335	cvcv
1602	Rapanui_264	Rapanui (Easter Island)	One	rapa1244	tahi	1493	264	197	rap	POLLEX	One	14,48	False	abvd-abvd-264-309	tahi	t a h i	70236		14---One	335	cvcv
1860	Mangareva_239	Mangareva	One	mang1401	ta'i	1493	239	197	mrv	POLLEX		14,48	False	abvd-abvd-239-350	ta'i	t a ʔ i	321438	e/taì	14---One	335	cvcv
2121	Luangiua_238	Luangiua	One	onto1237	kahi	1493	238	197	ojv	POLLEX	One	14,48	False	abvd-abvd-238-218	kahi	k a h i	70210		14---One	335	cvcv
2343	TongaTongaIslands_136	Tongan	One	tong1325	taha	1493	136	197	ton	117207		41	False	abvd-abvd-136-212	taha	t a h a	70108		41---One	832	cvcv
2558	RakahangaManihiki_589	Manihiki	One	raka1237	tetahi	1493	589	197	rkh	Clark-589-2008		14,48	False	abvd-abvd-589-295	tetahi	t e + t a h i	153387		14---One	335	cvcvcv
2830	Tikopia_155	Tikopia	One	tiko1237	tasi	1493	155	197	tkp	POLLEX	One	14,48	False	abvd-abvd-155-262	tasi	t a s i	70127		14---One	335	cvcv
3083	Sikaiana_243	Sikaiana	One	sika1261	tasi	1493	243	197	sky	POLLEX	One	14,48	False	abvd-abvd-243-228	tasi	t a s i	123404	tahi	14---One	335	cvcv
3304	NorthMarquesan_38	Marquesan	One	nort2845	tahi	1493	38	197	mrq	POLLEX	One	14,48	False	abvd-abvd-38-369	tahi	t a h i	70010		14---One	335	cvcv
3598	EastFutuna_210	Futuna, East	One	east2447	tasi	1493	210	197	fud	POLLEX	One (Bgs)	14,48	False	abvd-abvd-210-328	tasi	t a s i	70182		14---One	335	cvcv
3904	Pukapuka_152	Pukapuka	One	puka1242	tayi	1493	152	197	pkp	Salisbury-152-2005		14,48	False	abvd-abvd-152-367	tayi	t a j i	70124		14---One	335	cvcv
4208	Mele-Fila_1163	Fila	One	mele1250	etasi	1493	1163	197	mxe	52375		14,48	False	abvd-abvd-1163-180	etasi	e _ t a s i	264696		14---One	335	vcvcv
4402	Austral_1213	Ra'ivavae	One	aust1304	hoʔe	1493	1213	197	aut	Tamaititahio-1213-2015	Likely a Tahitian borrowing	15	True	abvd-abvd-1213-186	hoʔe	h o ʔ e	291330		15---One	373	cvcv
4599	Tuamotuan_246	Tuamotu	One	tuam1242	tahi	1493	246	197	pmt	POLLEX	One, (to be) (Obs.)(Stn)	14,48	False	abvd-abvd-246-277	tahi	t a h i	70218		14---One	335	cvcv
4862	Niuean_247	Niue	One	niue1239	taha	1493	247	197	niu	POLLEX	One [<]	41	True	abvd-abvd-247-269	taha	t a h a	70219		41---One	832	cvcv
5109	Austral_128	Rurutuan	One	aust1304	taʔi	1493	128	197	aut	Meyer-128-2005		14,48	False	abvd-abvd-128-267	taʔi	t a ʔ i	70100		14---One	335	cvcv
5365	FutunaAniwa_156	Futuna-Aniwa	One	futu1245	tasi	1493	156	197	fut	POLLEX		14,48	False	abvd-abvd-156-306	tasi	t a s i	70128		14---One	335	cvcv
5621	Hawaiian_52	Hawaiian	One	hawa1245	'ekahi	1493	52	197	haw	71458		14,48	False	abvd-abvd-52-232	'ekahi	ʔ e + k a h i	173586	kahi	14---One	335	cvcvcv
5857	Rarotongan_58	Rarotongan	One	raro1241	taì	1493	58	197	rar	POLLEX	One (Sve)	14,48	False	abvd-abvd-58-340	taì	t a ʔ i	70030		14---One	335	cvcv
6159	Penrhyn_235	Penrhyn	One	penr1237	tahi	1493	235	197	pnh	POLLEX	One (Bge)	14,48	False	abvd-abvd-235-203	tahi	t a h i	70207		14---One	335	cvcv
6369	Nukuria_1212	Nukeria	One	nuku1259	hokotahi	1493	1212	197	nur	Davletshin-1212-2015	(reporting)	14,48	False	abvd-abvd-1212-273	hokotahi	h o k o + t a h i	291050	hokotasi // tahi	14---One	335	cvcvcvcv
6630	Samoan_118	Samoan	One	samo1305	e tasi	1493	118	197	smo	Blust-118-2005		14,48	False	abvd-abvd-118-293	e tasi	e _ t a s i	70090		14---One	335	v_cvcv
6921	RennellBellona_206	Rennellese	One	renn1242	tahi	1493	206	197	mnv	POLLEX	One (Ebt) [<]	14,48	True	abvd-abvd-206-263	tahi	t a h i	123398	tasi	14---One	335	cvcv
7185	Tuvalu_753	Nanumea	One	tuva1244	tahi	1493	753	197	tvl	29903		14,48	False	abvd-abvd-753-271	tahi	t a h i	192216		14---One	335	cvcv
7442	Anuta_253	Anuta	One	anut1237	tasi	1493	253	197	aud	POLLEX		14,48	False	abvd-abvd-253-231	tasi	t a s i	172037	tai	14---One	335	cvcv
2	VaeakauTaumako_375	Vaeakau-Taumako	One Hundred	pile1238	vahiki	1634	375	209	piv	Hovdhaugen-375-2009			False	abvd-abvd-375-261	vahiki	v a h i k i	89605		2---One Hundred	518	cvcvcv
248	Wallisian_258	Uvea, East	One Hundred	wall1257	te/au/	1634	258	209	wls	POLLEX	Hundred (Btn) B.[>].(Source: Pollex)	2	True	abvd-abvd-258-292	te	t e	83372		2---One Hundred	518	cv
719	Maori_85	Maori	One Hundred	maor1246	rau	1634	85	209	mri	Biggs-85-2005	A large number, hundred.(Source: Pollex)	2	False	abvd-abvd-85-229	rau	r a u	83354		2---One Hundred	518	cvv
946	Kapingamarangi_217	Kapingamarangi	One Hundred	kapi1249	lau	1634	217	209	kpg	POLLEX	Hundred (Lbr).(Source: Pollex)	2	False	abvd-abvd-217-275	lau	l a u	83362		2---One Hundred	518	cvv
1163	Tahitian_173	Tahitian (Modern)	One Hundred	tahi1242	haanere	1634	173	209	tah	Clark-173-2005	English loan	11	True	abvd-abvd-173-247	haanere	h aː n e r e	102831		11---One Hundred	186	cvcvcv
1164	Tahitian_173	Tahitian (Modern)	One Hundred	tahi1242	rau	1634	173	209	tah	Clark-173-2005	One hundred.(Source: Pollex)	2	False	abvd-abvd-173-246	rau	r a u	83359		2---One Hundred	518	cvv
1591	Rapanui_264	Rapanui (Easter Island)	One Hundred	rapa1244	rau	1634	264	209	rap	POLLEX		2	False	abvd-abvd-264-322	rau	r a u	83373		2---One Hundred	518	cvv
1848	Mangareva_239	Mangareva	One Hundred	mang1401	rau	1634	239	209	mrv	POLLEX		2	False	abvd-abvd-239-368	rau	r a u	321433	rau	2---One Hundred	518	cvv
2111	Luangiua_238	Luangiua	One Hundred	onto1237	hui kalau	1634	238	209	ojv	POLLEX	one hundred	2	False	abvd-abvd-238-228	hui kalau	h u i _ k a + l a u	146607		2---One Hundred	518	cvv_cvcvv
2331	TongaTongaIslands_136	Tongan	One Hundred	tong1325	-nge/au/	1634	136	209	ton	117207	Hundreds.(Source: Pollex)	2	False	abvd-abvd-136-224	-nge	ŋ e	83356		2---One Hundred	518	cv
2820	Tikopia_155	Tikopia	One Hundred	tiko1237	rau	1634	155	209	tkp	POLLEX	Ten or hundred according to items counted (Fth).(Source: Pollex)	2	False	abvd-abvd-155-273	rau	r a u	83357		2---One Hundred	518	cvv
3073	Sikaiana_243	Sikaiana	One Hundred	sika1261	lau	1634	243	209	sky	POLLEX	Hundred.(Source: Pollex)	2	False	abvd-abvd-243-238	lau	l a u	83367		2---One Hundred	518	cvv
3292	NorthMarquesan_38	Marquesan	One Hundred	nort2845	'au	1634	38	209	mrq	POLLEX	Originally two hundred or four hundred but now one hundred (Bgs).(Source: Pollex)	2	False	abvd-abvd-38-381	'au	ʔ a u	83352		2---One Hundred	518	cvv
3586	EastFutuna_210	Futuna, East	One Hundred	east2447	kaulelau	1634	210	209	fud	POLLEX		2	False	abvd-abvd-210-342	kaulelau	k a u + l e + l a u	90903	lau	2---One Hundred	518	cvvcvcvv
3887	Pukapuka_152	Pukapuka	One Hundred	puka1242	tino-we-lau	1634	152	209	pkp	Salisbury-152-2005	100 people	2	False	abvd-abvd-152-385	tino-we-lau	t i n o + w e + l a u	90187	lau	2---One Hundred	518	cvcv+cv+cvv
3888	Pukapuka_152	Pukapuka	One Hundred	puka1242	ānele	1634	152	209	pkp	Salisbury-152-2005	(Eng)	11	True	abvd-abvd-152-384	ānele	aː n e l e	90186		11---One Hundred	186	vcvcv
4390	Austral_1213	Ra'ivavae	One Hundred	aust1304	Gau	1634	1213	209	aut	Tamaititahio-1213-2015		2	False	abvd-abvd-1213-198	Gau	ɢ a u	291342		2---One Hundred	518	cvv
4589	Tuamotuan_246	Tuamotu	One Hundred	tuam1242	rau	1634	246	209	pmt	POLLEX	Hundred.(Source: Pollex)	2	False	abvd-abvd-246-288	rau	r a u	83369		2---One Hundred	518	cvv
4850	Niuean_247	Niue	One Hundred	niue1239	te au	1634	247	209	niu	POLLEX	Hundred (McE).(Source: Pollex)	2	False	abvd-abvd-247-281	te au	t e _ a u	83370		2---One Hundred	518	cv_vv
5096	Austral_128	Rurutuan	One Hundred	aust1304	ʔaanere	1634	128	209	aut	Meyer-128-2005	English loan	11	True	abvd-abvd-128-281	ʔaanere	ʔ aː n e r e	165156		11---One Hundred	186	cvcvcv
5608	Hawaiian_52	Hawaiian	One Hundred	hawa1245	hanele	1634	52	209	haw	71458	English loan	11	True	abvd-abvd-52-245	hanele	h a n e l e	251533		11---One Hundred	186	cvcvcv
5845	Rarotongan_58	Rarotongan	One Hundred	raro1241	tai anere	1634	58	209	rar	POLLEX	English loan (ta'i 'one' ; 'anere 'loan for hundred')	11	True	abvd-abvd-58-353	tai anere	t a i _ a n e r e	111862		11---One Hundred	186	cvv_vcvcv
6149	Penrhyn_235	Penrhyn	One Hundred	penr1237	rau	1634	235	209	pnh	POLLEX	Hundred.(Source: Pollex)	2	False	abvd-abvd-235-213	rau	r a u	83364		2---One Hundred	518	cvv
6357	Nukuria_1212	Nukeria	One Hundred	nuku1259	rau	1634	1212	209	nur	Davletshin-1212-2015		2	False	abvd-abvd-1212-287	rau	r a u	290901		2---One Hundred	518	cvv
6617	Samoan_118	Samoan	One Hundred	samo1305	lau	1634	118	209	smo	Blust-118-2005	Hundred (Prt).(Source: Pollex)	2	False	abvd-abvd-118-307	lau	l a u	83355		2---One Hundred	518	cvv
6911	RennellBellona_206	Rennellese	One Hundred	renn1242	gau	1634	206	209	mnv	POLLEX	One hundred (Ebt).(Source: Pollex)	2	False	abvd-abvd-206-273	gau	g a u	83360		2---One Hundred	518	cvv
7173	Tuvalu_753	Nanumea	One Hundred	tuva1244	lau	1634	753	209	tvl	29903		2	False	abvd-abvd-753-285	lau	l a u	192226		2---One Hundred	518	cvv
7432	Anuta_253	Anuta	One Hundred	anut1237	rau	1634	253	209	aud	POLLEX	One hundred (Fbg).(Source: Pollex)	2	False	abvd-abvd-253-241	rau	r a u	83371		2---One Hundred	518	cvv
1	VaeakauTaumako_375	Vaeakau-Taumako	One Thousand	pile1238	tupuangahulu	1843	375	210	piv	Hovdhaugen-375-2009			False	abvd-abvd-375-262	tupuangahulu	t u p u a + ŋ a h u l u	89606		1---One Thousand	5	cvcvvcvcvcv
247	Wallisian_258	Uvea, East	One Thousand	wall1257	afe	1843	258	210	wls	POLLEX	Thousand.(Source: Pollex)	3	False	abvd-abvd-258-293	afe	a f e	83338		3---One Thousand	665	vcv
718	Maori_85	Maori	One Thousand	maor1246	mano	1843	85	210	mri	Biggs-85-2005	Thousand, multitude.(Source: Pollex)	2	False	abvd-abvd-85-230	mano	m a n o	83320		2---One Thousand	519	cvcv
945	Kapingamarangi_217	Kapingamarangi	One Thousand	kapi1249	mana	1843	217	210	kpg	POLLEX	Thousand (Lbr).(Source: Pollex)	2	False	abvd-abvd-217-276	mana	m a n a	83330		2---One Thousand	519	cvcv
1161	Tahitian_173	Tahitian (Modern)	One Thousand	tahi1242	tauatini	1843	173	210	tah	Clark-173-2005	English Loan	11	True	abvd-abvd-173-249	tauatini	t a u a t i n i	102832		11---One Thousand	187	cvvvcvcv
1162	Tahitian_173	Tahitian (Modern)	One Thousand	tahi1242	mano	1843	173	210	tah	Clark-173-2005	A thousand or a thousand brace.(Source: Pollex)	2	False	abvd-abvd-173-248	mano	m a n o	83327		2---One Thousand	519	cvcv
1589	Rapanui_264	Rapanui (Easter Island)	One Thousand	rapa1244	piere	1843	264	210	rap	POLLEX			False	abvd-abvd-264-324	piere	p i e r e	133596		1589---One Thousand	396	cvvcv
1590	Rapanui_264	Rapanui (Easter Island)	One Thousand	rapa1244	mano	1843	264	210	rap	POLLEX		2	False	abvd-abvd-264-323	mano	m a n o	83339		2---One Thousand	519	cvcv
1847	Mangareva_239	Mangareva	One Thousand	mang1401	mano	1843	239	210	mrv	POLLEX		2	False	abvd-abvd-239-370	mano	m a n o	321434	mano	2---One Thousand	519	cvcv
2110	Luangiua_238	Luangiua	One Thousand	onto1237	simaka hokahi	1843	238	210	ojv	POLLEX	one thousand		False	abvd-abvd-238-229	simaka hokahi	s i m a k a _ h o k a h i	146615		2110---One Thousand	571	cvcvcv_cvcvcv
2330	TongaTongaIslands_136	Tongan	One Thousand	tong1325	afe	1843	136	210	ton	117207	Thousand.(Source: Pollex)	3	False	abvd-abvd-136-225	afe	a f e	83323		3---One Thousand	665	vcv
2819	Tikopia_155	Tikopia	One Thousand	tiko1237	mano	1843	155	210	tkp	POLLEX	Thousand, any large number (Fth).(Source: Pollex)	2	False	abvd-abvd-155-274	mano	m a n o	83325		2---One Thousand	519	cvcv
3072	Sikaiana_243	Sikaiana	One Thousand	sika1261	mano	1843	243	210	sky	POLLEX	A thousand.(Source: Pollex)	2	False	abvd-abvd-243-239	mano	m a n o	83334		2---One Thousand	519	cvcv
3585	EastFutuna_210	Futuna, East	One Thousand	east2447	afe	1843	210	210	fud	POLLEX	Thousand (Bgs).(Source: Pollex)	3	False	abvd-abvd-210-343	afe	a f e	83329		3---One Thousand	665	vcv
3886	Pukapuka_152	Pukapuka	One Thousand	puka1242	mano	1843	152	210	pkp	Salisbury-152-2005	Thousand (Bge).(Source: Pollex)	2	False	abvd-abvd-152-386	mano	m a n o	83324		2---One Thousand	519	cvcv
4388	Austral_1213	Ra'ivavae	One Thousand	aust1304	mano	1843	1213	210	aut	Tamaititahio-1213-2015		2	False	abvd-abvd-1213-200	mano	m a n o	291355		2---One Thousand	519	cvcv
4389	Austral_1213	Ra'ivavae	One Thousand	aust1304	tauatini	1843	1213	210	aut	Tamaititahio-1213-2015		11	True	abvd-abvd-1213-199	tauatini	t a u a t i n i	291354		11---One Thousand	187	cvvvcvcv
4588	Tuamotuan_246	Tuamotu	One Thousand	tuam1242	mano	1843	246	210	pmt	POLLEX	A thousand, two thousand or twenty thousand.(Source: Pollex)	2	False	abvd-abvd-246-289	mano	m a n o	83336		2---One Thousand	519	cvcv
4849	Niuean_247	Niue	One Thousand	niue1239	afe	1843	247	210	niu	POLLEX	Thousand (Sph).(Source: Pollex)	3	False	abvd-abvd-247-282	afe	a f e	83337		3---One Thousand	665	vcv
5095	Austral_128	Rurutuan	One Thousand	aust1304	tauatini	1843	128	210	aut	Meyer-128-2005	English Loan	11	True	abvd-abvd-128-282	tauatini	t a u a t i n i	165155		11---One Thousand	187	cvvvcvcv
5607	Hawaiian_52	Hawaiian	One Thousand	hawa1245	kaukani	1843	52	210	haw	71458		11	True	abvd-abvd-52-246	kaukani	k a u k a n i	251532		11---One Thousand	187	cvvcvcv
5843	Rarotongan_58	Rarotongan	One Thousand	raro1241	tauatini	1843	58	210	rar	POLLEX	English Loan	11	True	abvd-abvd-58-356	tauatini	t a u a t i n i	111864	tavatini	11---One Thousand	187	cvvvcvcv
5844	Rarotongan_58	Rarotongan	One Thousand	raro1241	mano	1843	58	210	rar	POLLEX	A thousand, or a thousand brace (Etn).(Source: Pollex)	2	False	abvd-abvd-58-354	mano	m a n o	83318		2---One Thousand	519	cvcv
6356	Nukuria_1212	Nukeria	One Thousand	nuku1259	tipu te rau	1843	1212	210	nur	Davletshin-1212-2015			False	abvd-abvd-1212-288	tipu te rau	t i p u _ t e _ r a u	290902		6356---One Thousand	1132	cvcv_cv_cvv
6615	Samoan_118	Samoan	One Thousand	samo1305	mano	1843	118	210	smo	Blust-118-2005	10,000 (multiple thousands)	2	False	abvd-abvd-118-309	mano	m a n o	153132		2---One Thousand	519	cvcv
6616	Samoan_118	Samoan	One Thousand	samo1305	afe	1843	118	210	smo	Blust-118-2005	Thousand (Source: Pollex)	3	False	abvd-abvd-118-308	afe	a f e	83322		3---One Thousand	665	vcv
6909	RennellBellona_206	Rennellese	One Thousand	renn1242	mano	1843	206	210	mnv	POLLEX	A thousand (pairs of yams etc.) (Ebt), A thousand counting units (Ebt)..(Source: Pollex)	2	False	abvd-abvd-206-275	mano	m a n o	83342		2---One Thousand	519	cvcv
6910	RennellBellona_206	Rennellese	One Thousand	renn1242	ahe	1843	206	210	mnv	POLLEX	A thousand (pairs of yams etc.) (Ebt), A thousand counting units (Ebt)..(Source: Pollex)	3	False	abvd-abvd-206-274	ahe	a h e	83326		3---One Thousand	665	vcv
7171	Tuvalu_753	Nanumea	One Thousand	tuva1244	mano	1843	753	210	tvl	29903		2	False	abvd-abvd-753-287	mano	m a n o	192394		2---One Thousand	519	cvcv
7172	Tuvalu_753	Nanumea	One Thousand	tuva1244	afe	1843	753	210	tvl	29903		3	False	abvd-abvd-753-286	afe	a f e	192393		3---One Thousand	665	vcv
7430	Anuta_253	Anuta	One Thousand	anut1237	mano	1843	253	210	aud	POLLEX	Thousand, A thousand, or ten thousand (Fbg).(Source: Pollex)	2	False	abvd-abvd-253-243	mano	m a n o	83343		2---One Thousand	519	cvcv
7431	Anuta_253	Anuta	One Thousand	anut1237	ape	1843	253	210	aud	POLLEX	Thousand, A thousand, or ten thousand (Fbg).(Source: Pollex)	3	False	abvd-abvd-253-242	ape	a p e	83328		3---One Thousand	665	vcv
9	VaeakauTaumako_375	Vaeakau-Taumako	Seven	pile1238	hitu	1704	375	203	piv	Hovdhaugen-375-2009		1	False	abvd-abvd-375-254	hitu	h i t u	89599		1---Seven	6	cvcv
252	Wallisian_258	Uvea, East	Seven	wall1257	fitu	1704	258	203	wls	POLLEX	Seven.(Source: Pollex)	1	False	abvd-abvd-258-288	fitu	f i t u	83689		1---Seven	6	cvcv
726	Maori_85	Maori	Seven	maor1246	whitu	1704	85	203	mri	Biggs-85-2005	Seven.(Source: Pollex)	1	False	abvd-abvd-85-221	fitu	f i t u	83664		1---Seven	6	cvcv
